id,title,description,availability,condition,price,link,image_link,brand,product_type,custom_label_0,custom_label_1,custom_label_2
viatec-12068,Джерело безперебійного живлення,"Вхідна напруга 190-265 В, 50-60 Гц;Вихідна напруга 12 В;Вихідний струм номінальний 3 А, максимальний 3.6 А;Акумулятор 7 Аг;Потужність 36 Вт;Струм заряду акумуляторної батареї 1.2 А",in stock,new,924.00 UAH,https://alt-cam.net.ua/catalog.html?product=viatec-12068,https://viatec.ua/upload/images/prod/2024-01/3/dzherelo-bezperebijnogo-zhivlennja-kraft-psu-1203led-p%20(5).webp,Kraft,Резервне живлення,Резервне живлення,,ALT-CAM retail
viatec-12069,Джерело безперебійного живлення,Струм заряду акумуляторної батареї 1.2 А;Вихідна напруга 12 В;Вхідна напруга 190-265 В;Вихідний струм 5 А;Ємність акумулятора 7 Ah,in stock,new,1217.00 UAH,https://alt-cam.net.ua/catalog.html?product=viatec-12069,https://viatec.ua/upload/images/13-243/Kraft%20PSU-1205LED.webp,Kraft,Резервне живлення,Резервне живлення,,ALT-CAM retail
viatec-17259,Джерело безперебійного живлення,"● Вхідна напруга 190-265, 50-60 Гц;● Номінальна вихідна напруга 12 В, вихідний струм номінальний 5 А, максимальний 6 А;● Місце під акумуляторну батарею 7 А&bull;г;● Струм заряду акумуляторної батареї 1.2 А;● Кількість каналів навантаження 8;● LED-індикація;● Захист від: короткого замикання, підключення невірної полярності АКБ, глибокого розряду АКБ, тепловий захист;● Металевий бокс з розмірами 195 / 265 / 75 мм;● Замок+2 ключа.",in stock,new,1701.00 UAH,https://alt-cam.net.ua/catalog.html?product=viatec-17259,https://viatec.ua/upload/images/prod/2025-05/psu-1205-8ch-kraft.webp,Kraft,Резервне живлення,Резервне живлення,,ALT-CAM retail
viatec-17262,Джерело безперебійного живлення,"● Вхідна напруга 190-265, 50-60 Гц;● Номінальна вихідна напруга 12 В, вихідний струм номінальний 8 А, максимальний 9.2 А;● Місце під акумуляторну батарею 7 А&bull;г;● Струм заряду акумуляторної батареї 0.75 А;● Кількість каналів навантаження 1;● LED-індикація;● Захист від: короткого замикання, підключення невірної полярності АКБ, глибокого розряду АКБ, перевантаження;● Металевий бокс з розмірами 195 / 295 / 90 мм;● Замок+2 ключа.",in stock,new,1906.00 UAH,https://alt-cam.net.ua/catalog.html?product=viatec-17262,https://viatec.ua/upload/images/prod/2025-05/kraft-psu-1208led-p.webp,Kraft,Резервне живлення,Резервне живлення,,ALT-CAM retail
viatec-17263,Джерело безперебійного живлення,"● Вхідна напруга 190-265, 50-60 Гц;● Номінальна вихідна напруга 12 В, вихідний струм номінальний 10&nbsp; А, максимальний 12 А;● Місце під акумуляторну батарею 18 А&bull;г;● Струм заряду акумуляторної батареї 1.75 А;● Кількість каналів навантаження 16;● LED-індикація;● Захист від: короткого замикання, підключення невірної полярності АКБ, глибокого розряду АКБ, перевантаження;● Металевий бокс з розмірами 195 / 295 / 90 мм;● Замок+2 ключа.",in stock,new,2998.00 UAH,https://alt-cam.net.ua/catalog.html?product=viatec-17263,https://viatec.ua/upload/images/prod/2025-05/psu-1210-16ch-kraft-energy.webp,Kraft,Резервне живлення,Резервне живлення,,ALT-CAM retail
viatec-17334,Джерело безперебійного живлення,"● Вхідна напруга 190-265, 50-60 Гц;● Номінальна вихідна напруга 12 В, діапазон напруги 12-14 В; номінальний вихідний струм 5 А;● Номінальна вихідна потужність 70 Вт;● Два канали навантаження;● Струм заряду акумуляторної батареї 0.5 А;● LED-індикація;● Захист від: короткого замикання, перенапруги, перевантаження, глибокого розряду АКБ;● Кріплення на DIN-рейку TS35/7.5 чи 15;● Пластиковий корпус з розмірами 89 / 92 / 56 мм.",in stock,new,1125.00 UAH,https://alt-cam.net.ua/catalog.html?product=viatec-17334,https://viatec.ua/upload/images/prod/2025-05/PSU-1205DIN.webp,Kraft,Резервне живлення,Резервне живлення,,ALT-CAM retail
viatec-17340,Джерело безперебійного живлення,"● Вхідна напруга 190-265, 50-60 Гц;● Номінальна вихідна напруга 24 В, номінальний вихідний струм 10 А;● Номінальна вихідна потужність 303 Вт;● Один канал навантаження;● Струм заряду акумуляторної батареї 1 А;● LED-індикація;● Захист від: короткого замикання, перенапруги, перевантаження, глибокого розряду АКБ;● Металевий корпус з розмірами 395 / 285 / 165 мм.",in stock,new,4390.00 UAH,https://alt-cam.net.ua/catalog.html?product=viatec-17340,https://viatec.ua/upload/images/prod/2025-05/PSU-24100LED.webp,Kraft,Резервне живлення,Резервне живлення,,ALT-CAM retail
viatec-17341,Джерело безперебійного живлення,"● Вхідна напруга 190-265, 50-60 Гц;● Номінальна вихідна напруга 24 В, вихідний струм номінальний 2.5 А, максимальний 3 А;● Місце під дві акумуляторні батареї 12 В/7 А&bull;г;● Струм заряду акумуляторної батареї 0.55 А;● Номінальна потужність 60 Вт;● LED-індикація;● Захист від: короткого замикання, підключення невірної полярності АКБ, глибокого розряду АКБ, перевантаження;● Металевий бокс з розмірами 330 / 265 / 75 мм;● Замок+2 ключа.",in stock,new,1740.00 UAH,https://alt-cam.net.ua/catalog.html?product=viatec-17341,https://viatec.ua/upload/images/prod/2025-05/2425LED.webp,Kraft,Резервне живлення,Резервне живлення,,ALT-CAM retail
viatec-17554,Плата ДБЖ,"● Тип ДБЖ імпульсний;● Вихідна напруга 12 В;● Вихідний струм 8А;● Вихідна потужність 120 Вт;● Вхідна напруга AC 190-265 В;● Кількість каналів навантаження 1;● Струм заряду акумуляторної батареї 0.75 А;● Тип захисту від короткого замикання, перевантаження, перенапруги, глибокого разряду батарей",in stock,new,1740.00 UAH,https://alt-cam.net.ua/catalog.html?product=viatec-17554,https://viatec.ua/upload/2/PSU-1203LED.webp,Kraft,Резервне живлення,Резервне живлення,,ALT-CAM retail
viatec-20895,Зарядний пристрій,"● Тип акумуляторів, що заряджаються - Li-Ion, Ni-Mh, Ni-Cd, LiFePO4● Формат акумуляторів, що заряджаються - Li-ion/LiFePO4: 32650, 26650, 22650, 18650, 17670, 18490, 17500,17335, 16340, (RCR123), 145 Ni-Cd: AA, AAA, C, SC● Вибір струму заряду - 0,5A / 1A● Кінцева напруга заряду - 3,65V / 4,2V / 4,35V / 1,48V● USB-вихід - 5V 1A● Кількість каналів - 1● Вибір струму заряду● Живлення - USB 5В; 1A",in stock,new,220.00 UAH,https://alt-cam.net.ua/catalog.html?product=viatec-20895,https://viatec.ua/upload/2/LiitokalaLii-100B.webp,LiitoKala,Резервне живлення,Резервне живлення,,ALT-CAM retail
